benchmark,tie_metric,tolerance_pp,model_a,model_b,predictor,correct_direction,abs_tie_gap
SVAMP,pass16_pct,1.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.30000000000001137
SVAMP,pass16_pct,2.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,2.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,2.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,2.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.30000000000001137
SVAMP,pass16_pct,3.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,3.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,3.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,3.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.30000000000001137
SVAMP,pass16_pct,5.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,5.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.30000000000001137
SVAMP,pass16_pct,1.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,0.0
SVAMP,pass16_pct,1.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,0.0
SVAMP,pass16_pct,1.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,0.0
SVAMP,pass16_pct,1.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.0
SVAMP,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,0.0
SVAMP,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,0.0
SVAMP,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,0.0
SVAMP,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.0
SVAMP,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,0.0
SVAMP,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,0.0
SVAMP,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,0.0
SVAMP,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.0
SVAMP,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,0.0
SVAMP,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,0.0
SVAMP,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,0.0
SVAMP,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.0
SVAMP,pass16_pct,5.0,Phi-4,Gemma-7B,frs_pct,True,3.5
SVAMP,pass16_pct,5.0,Phi-4,Gemma-7B,pass1_pct,True,3.5
SVAMP,pass16_pct,5.0,Phi-4,Gemma-7B,pass16_pct,True,3.5
SVAMP,pass16_pct,5.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,3.5
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,3.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,3.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,3.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,3.799999999999997
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.7999999999999972
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.7999999999999972
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,0.7999999999999972
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7999999999999972
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.7999999999999972
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.7999999999999972
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,0.7999999999999972
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7999999999999972
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.7999999999999972
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.7999999999999972
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,0.7999999999999972
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7999999999999972
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.7999999999999972
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.7999999999999972
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,0.7999999999999972
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7999999999999972
SVAMP,pass1_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,2.799999999999997
SVAMP,pass1_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,2.799999999999997
SVAMP,pass1_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,2.799999999999997
SVAMP,pass1_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,2.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,2.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,2.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,2.799999999999997
SVAMP,pass1_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,2.799999999999997
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,0.6000000000000085
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,0.6000000000000085
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,0.6000000000000085
SVAMP,pass16_pct,1.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,0.6000000000000085
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,0.6000000000000085
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,0.6000000000000085
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,0.6000000000000085
SVAMP,pass16_pct,2.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,0.6000000000000085
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,0.6000000000000085
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,0.6000000000000085
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,0.6000000000000085
SVAMP,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,0.6000000000000085
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,True,0.6000000000000085
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,0.6000000000000085
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,0.6000000000000085
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,0.6000000000000085
SVAMP,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.29999999999999716
SVAMP,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.29999999999999716
SVAMP,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,True,0.29999999999999716
SVAMP,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.29999999999999716
SVAMP,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.29999999999999716
SVAMP,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.29999999999999716
SVAMP,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,True,0.29999999999999716
SVAMP,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.29999999999999716
SVAMP,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.29999999999999716
SVAMP,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.29999999999999716
SVAMP,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,True,0.29999999999999716
SVAMP,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.29999999999999716
SVAMP,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.29999999999999716
SVAMP,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.29999999999999716
SVAMP,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,True,0.29999999999999716
SVAMP,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.29999999999999716
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,3.799999999999997
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass1_pct,True,3.799999999999997
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass16_pct,True,3.799999999999997
SVAMP,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,3.799999999999997
SVAMP,pass1_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.0
SVAMP,pass1_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,1.0
SVAMP,pass1_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.0
SVAMP,pass1_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,1.0
SVAMP,pass1_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.0
SVAMP,pass1_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,1.0
SVAMP,pass1_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.0
SVAMP,pass1_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,1.0
SVAMP,pass1_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.0
SVAMP,pass1_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,1.0
SVAMP,pass1_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.0
SVAMP,pass1_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,1.0
SVAMP,pass1_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.0
SVAMP,pass1_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,1.0
SVAMP,pass1_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.0
SVAMP,pass1_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,1.0
SVAMP,pass16_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,0.19999999999998863
SVAMP,pass16_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,0.19999999999998863
SVAMP,pass16_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,0.19999999999998863
SVAMP,pass16_pct,1.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,0.19999999999998863
SVAMP,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,0.19999999999998863
SVAMP,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,0.19999999999998863
SVAMP,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,0.19999999999998863
SVAMP,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,0.19999999999998863
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,0.19999999999998863
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,0.19999999999998863
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,0.19999999999998863
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,0.19999999999998863
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,0.19999999999998863
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,True,0.19999999999998863
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,0.19999999999998863
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,True,0.19999999999998863
SVAMP,pass16_pct,1.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,False,0.5
SVAMP,pass16_pct,1.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,0.5
SVAMP,pass16_pct,1.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,False,0.5
SVAMP,pass16_pct,1.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
SVAMP,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,False,0.5
SVAMP,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,0.5
SVAMP,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,False,0.5
SVAMP,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
SVAMP,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,False,0.5
SVAMP,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,0.5
SVAMP,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,False,0.5
SVAMP,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
SVAMP,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,False,0.5
SVAMP,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,0.5
SVAMP,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,False,0.5
SVAMP,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,3.0
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,3.0
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,3.0
SVAMP,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,3.0
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,3.0
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,3.0
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,3.0
SVAMP,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,3.0
SVAMP,pass16_pct,1.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,1.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,1.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,1.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.30000000000001137
SVAMP,pass16_pct,2.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,2.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,2.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,2.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.30000000000001137
SVAMP,pass16_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,0.30000000000001137
SVAMP,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.30000000000001137
SVAMP,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,frs_pct,True,3.1999999999999886
SVAMP,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,pass1_pct,True,3.1999999999999886
SVAMP,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,pass16_pct,True,3.1999999999999886
SVAMP,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,high_conf_accuracy_pct,True,3.1999999999999886
SVAMP,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,frs_pct,True,3.5
SVAMP,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass1_pct,True,3.5
SVAMP,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass16_pct,True,3.5
SVAMP,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,high_conf_accuracy_pct,True,3.5
AQuA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.7559055118110223
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4,frs_pct,False,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4,pass1_pct,True,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4,pass16_pct,True,2.7559055118110223
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4,frs_pct,False,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass1_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass16_pct,True,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,2.7559055118110223
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,frs_pct,False,3.5433070866141776
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,False,3.5433070866141776
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,True,3.5433070866141776
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,False,3.5433070866141776
AQuA,pass1_pct,2.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,1.2000000000000028
AQuA,pass1_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,1.2000000000000028
AQuA,pass1_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.2000000000000028
AQuA,pass1_pct,2.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.2000000000000028
AQuA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,1.2000000000000028
AQuA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,1.2000000000000028
AQuA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.2000000000000028
AQuA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.2000000000000028
AQuA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,1.2000000000000028
AQuA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,1.2000000000000028
AQuA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.2000000000000028
AQuA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.2000000000000028
AQuA,pass16_pct,1.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,0.39370078740155634
AQuA,pass16_pct,1.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,0.39370078740155634
AQuA,pass16_pct,1.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,0.39370078740155634
AQuA,pass16_pct,1.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.39370078740155634
AQuA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,0.39370078740155634
AQuA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,0.39370078740155634
AQuA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,0.39370078740155634
AQuA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.39370078740155634
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,0.39370078740155634
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,0.39370078740155634
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,0.39370078740155634
AQuA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.39370078740155634
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,frs_pct,False,0.39370078740155634
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,False,0.39370078740155634
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,0.39370078740155634
AQuA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.39370078740155634
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-7B,pass1_pct,False,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,pass1_pct,False,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,pass1_pct,False,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,frs_pct,True,4.330708661417319
AQuA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass1_pct,True,4.330708661417319
