model,benchmark,resample_id,k,recall,precision,jaccard,snr_k16,snr_k8,regime_flip,num_scored_in_overlap,partial_frs_estimate
DS-R1-7B,GPQA,1,4,0.9333333333333333,0.23430962343096234,0.23045267489711935,-0.242966230971739,-0.2048905419358236,False,10,59.375
DS-R1-7B,GPQA,2,4,0.9555555555555556,0.2398884239888424,0.23724137931034484,-0.242966230971739,-0.28158408351687464,False,20,62.5
DS-R1-7B,GPQA,3,4,0.9333333333333333,0.23430962343096234,0.23045267489711935,-0.242966230971739,-0.25172115327375827,False,15,58.75
DS-R1-7B,GPQA,4,4,0.9777777777777777,0.24546722454672246,0.24410540915395285,-0.242966230971739,-0.1465059635815221,False,14,57.589285714285715
DS-R1-7B,GPQA,5,4,1.0,0.2510460251046025,0.2510460251046025,-0.242966230971739,-0.2952609092280607,False,12,62.5
DS-R1-7B,GPQA,6,4,1.0,0.2510460251046025,0.2510460251046025,-0.242966230971739,-0.2890359777666589,False,10,65.625
DS-R1-7B,GPQA,7,4,0.9833333333333333,0.24686192468619247,0.24583333333333332,-0.242966230971739,-0.25503363097689324,False,7,70.53571428571429
DS-R1-7B,GPQA,8,4,1.0,0.2510460251046025,0.2510460251046025,-0.242966230971739,-0.21312586668653732,False,10,59.375
DS-R1-7B,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,-0.242966230971739,-0.20970634449252487,False,8,67.96875
DS-R1-7B,GSM8K,0,8,1.0,0.5002368545712932,0.5002368545712932,0.7910779044534557,0.8109113525124126,False,15,96.25
DS-R1-7B,GSM8K,1,8,0.9725378787878788,0.4864992894362861,0.47990654205607475,0.7910779044534557,0.8790877325002863,False,24,100.0
DS-R1-7B,GSM8K,2,8,0.9876893939393939,0.49407863571766936,0.4910546139359699,0.7910779044534557,0.7740553671776184,False,21,100.0
DS-R1-7B,GSM8K,3,8,1.0,0.5002368545712932,0.5002368545712932,0.7910779044534557,0.8011249460382769,False,22,100.0
DS-R1-7B,GSM8K,4,8,1.0,0.5002368545712932,0.5002368545712932,0.7910779044534557,0.7843345119319526,False,27,100.0
DS-R1-7B,GSM8K,5,8,1.0,0.5002368545712932,0.5002368545712932,0.7910779044534557,0.8182341491773052,False,22,100.0
DS-R1-7B,GSM8K,6,8,0.9876893939393939,0.49407863571766936,0.4910546139359699,0.7910779044534557,0.7972586120963975,False,30,98.125
DS-R1-7B,GSM8K,7,8,0.9914772727272727,0.49597347228801514,0.49386792452830186,0.7910779044534557,0.7850460339562046,False,24,97.65625
DS-R1-7B,GSM8K,8,8,0.9772727272727273,0.4888678351492184,0.48337236533957845,0.7910779044534557,0.8234046205856542,False,31,98.18548387096774
DS-R1-7B,GSM8K,9,8,1.0,0.5002368545712932,0.5002368545712932,0.7910779044534557,0.8135678356502739,False,23,97.55434782608695
DS-R1-7B,GSM8K,0,4,0.9867424242424242,0.24680246328754146,0.24598677998111426,0.7910779044534557,0.7779034850866156,False,11,100.0
DS-R1-7B,GSM8K,1,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.7905997361622585,False,17,100.0
DS-R1-7B,GSM8K,2,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.818442173482614,False,14,100.0
DS-R1-7B,GSM8K,3,4,0.9848484848484849,0.246328754144955,0.24539877300613497,0.7910779044534557,0.7864698959161549,False,14,100.0
DS-R1-7B,GSM8K,4,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.722621739393262,False,16,100.0
DS-R1-7B,GSM8K,5,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.7704690930923671,False,12,100.0
DS-R1-7B,GSM8K,6,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.7649915014302292,False,8,100.0
DS-R1-7B,GSM8K,7,4,0.9583333333333334,0.23969682614874466,0.2372245663384904,0.7910779044534557,0.7715926102125001,False,13,95.67307692307692
DS-R1-7B,GSM8K,8,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.7987348449897558,False,18,100.0
DS-R1-7B,GSM8K,9,4,1.0,0.2501184272856466,0.2501184272856466,0.7910779044534557,0.7463993261536548,False,6,100.0
DS-R1-7B,MATH500,0,8,1.0,0.5,0.5,0.5728806233700802,0.5606242286932819,False,26,96.875
DS-R1-7B,MATH500,1,8,1.0,0.5,0.5,0.5728806233700802,0.5465497618367229,False,24,94.53125
DS-R1-7B,MATH500,2,8,1.0,0.5,0.5,0.5728806233700802,0.5997972244758848,False,27,98.14814814814815
DS-R1-7B,MATH500,3,8,0.9575,0.47875,0.46878824969400246,0.5728806233700802,0.5455240624799684,False,21,94.3452380952381
DS-R1-7B,MATH500,4,8,0.995,0.4975,0.49625935162094764,0.5728806233700802,0.5699346355185841,False,19,96.05263157894737
DS-R1-7B,MATH500,5,8,0.995,0.4975,0.49625935162094764,0.5728806233700802,0.5469098539449669,False,26,93.26923076923077
DS-R1-7B,MATH500,6,8,1.0,0.5,0.5,0.5728806233700802,0.6052260645980455,False,21,94.94047619047619
DS-R1-7B,MATH500,7,8,1.0,0.5,0.5,0.5728806233700802,0.5580176567319404,False,22,91.19318181818181
DS-R1-7B,MATH500,8,8,0.9975,0.49875,0.49812734082397003,0.5728806233700802,0.5700236115771946,False,23,94.29347826086956
DS-R1-7B,MATH500,9,8,0.955,0.4775,0.4669926650366748,0.5728806233700802,0.5919353958332988,False,22,92.61363636363636
DS-R1-7B,MATH500,0,4,0.905,0.22625,0.221001221001221,0.5728806233700802,0.5515548331557389,False,14,87.5
DS-R1-7B,MATH500,1,4,0.975,0.24375,0.2422360248447205,0.5728806233700802,0.5940826452219857,False,12,84.375
DS-R1-7B,MATH500,2,4,0.935,0.23375,0.23001230012300122,0.5728806233700802,0.5199361013510969,False,11,94.88636363636364
DS-R1-7B,MATH500,3,4,1.0,0.25,0.25,0.5728806233700802,0.5742740142012651,False,11,88.06818181818181
DS-R1-7B,MATH500,4,4,0.975,0.24375,0.2422360248447205,0.5728806233700802,0.5501065875126283,False,13,91.82692307692308
DS-R1-7B,MATH500,5,4,1.0,0.25,0.25,0.5728806233700802,0.5733190887969108,False,12,98.4375
DS-R1-7B,MATH500,6,4,1.0,0.25,0.25,0.5728806233700802,0.5393770618506825,False,17,91.54411764705883
DS-R1-7B,MATH500,7,4,0.96,0.24,0.2376237623762376,0.5728806233700802,0.5473861688955963,False,12,89.58333333333333
DS-R1-7B,MATH500,8,4,1.0,0.25,0.25,0.5728806233700802,0.6090971190303908,False,14,94.19642857142857
DS-R1-7B,MATH500,9,4,0.955,0.23875,0.2360939431396786,0.5728806233700802,0.5375284336772712,False,11,97.1590909090909
DS-R1-7B,SVAMP,0,8,1.0,0.5,0.5,0.6681210293433025,0.6680537937231928,False,24,100.0
DS-R1-7B,SVAMP,1,8,0.995,0.4975,0.49625935162094764,0.6681210293433025,0.6612921173457387,False,23,97.82608695652173
DS-R1-7B,SVAMP,2,8,1.0,0.5,0.5,0.6681210293433025,0.6657519846558486,False,25,99.25
DS-R1-7B,SVAMP,3,8,1.0,0.5,0.5,0.6681210293433025,0.6022096958548675,False,24,98.69791666666667
DS-R1-7B,SVAMP,4,8,1.0,0.5,0.5,0.6681210293433025,0.6727700876913358,False,25,98.75
DS-R1-7B,SVAMP,5,8,0.98375,0.491875,0.4879107253564786,0.6681210293433025,0.6808816049942276,False,26,100.0
DS-R1-7B,SVAMP,6,8,1.0,0.5,0.5,0.6681210293433025,0.6761550612436692,False,29,99.35344827586206
DS-R1-7B,SVAMP,7,8,1.0,0.5,0.5,0.6681210293433025,0.6485824897491174,False,25,98.0
DS-R1-7B,SVAMP,8,8,1.0,0.5,0.5,0.6681210293433025,0.6690628181170649,False,21,100.0
DS-R1-7B,SVAMP,9,8,0.985,0.4925,0.48883374689826303,0.6681210293433025,0.6579096196726976,False,19,99.01315789473684
DS-R1-7B,SVAMP,0,4,1.0,0.25,0.25,0.6681210293433025,0.7587158631218914,False,13,97.59615384615384
DS-R1-7B,SVAMP,1,4,1.0,0.25,0.25,0.6681210293433025,0.642940070751906,False,15,100.0
DS-R1-7B,SVAMP,2,4,1.0,0.25,0.25,0.6681210293433025,0.7566790983606337,False,14,97.76785714285714
DS-R1-7B,SVAMP,3,4,0.99,0.2475,0.24688279301745636,0.6681210293433025,0.6733811099889009,False,16,100.0
DS-R1-7B,SVAMP,4,4,0.99,0.2475,0.24688279301745636,0.6681210293433025,0.7085277295356249,False,19,100.0
DS-R1-7B,SVAMP,5,4,1.0,0.25,0.25,0.6681210293433025,0.6917205121606623,False,13,98.5576923076923
DS-R1-7B,SVAMP,6,4,1.0,0.25,0.25,0.6681210293433025,0.6705035815820297,False,17,98.8970588235294
DS-R1-7B,SVAMP,7,4,1.0,0.25,0.25,0.6681210293433025,0.6502519966077104,False,21,100.0
DS-R1-7B,SVAMP,8,4,1.0,0.25,0.25,0.6681210293433025,0.69146056368697,False,11,100.0
DS-R1-7B,SVAMP,9,4,1.0,0.25,0.25,0.6681210293433025,0.6494216736909226,False,14,97.76785714285714
Gemma-7B,AQuA,0,8,1.0,0.5012285012285013,0.5012285012285013,-0.23567763007698123,-0.22569025110832108,False,27,25.462962962962962
Gemma-7B,AQuA,1,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,-0.23567763007698123,-0.251267856084699,False,24,20.052083333333332
Gemma-7B,AQuA,2,8,0.9901960784313726,0.4963144963144963,0.4938875305623472,-0.23567763007698123,-0.21672175263105176,False,28,20.758928571428573
Gemma-7B,AQuA,3,8,0.946078431372549,0.4742014742014742,0.46172248803827753,-0.23567763007698123,-0.2529215791122583,False,25,20.75
Gemma-7B,AQuA,4,8,0.9901960784313726,0.4963144963144963,0.4938875305623472,-0.23567763007698123,-0.2485927451996075,False,19,21.05263157894737
Gemma-7B,AQuA,5,8,1.0,0.5012285012285013,0.5012285012285013,-0.23567763007698123,-0.261516570340815,False,24,21.875
Gemma-7B,AQuA,6,8,0.9656862745098039,0.48402948402948404,0.4758454106280193,-0.23567763007698123,-0.22886255870412564,False,21,21.13095238095238
Gemma-7B,AQuA,7,8,1.0,0.5012285012285013,0.5012285012285013,-0.23567763007698123,-0.27263827907681726,False,26,20.192307692307693
Gemma-7B,AQuA,8,8,1.0,0.5012285012285013,0.5012285012285013,-0.23567763007698123,-0.2535609011721327,False,24,18.229166666666668
Gemma-7B,AQuA,9,8,1.0,0.5012285012285013,0.5012285012285013,-0.23567763007698123,-0.2839799987059824,False,24,21.354166666666668
Gemma-7B,AQuA,0,4,0.9509803921568627,0.23832923832923833,0.2354368932038835,-0.23567763007698123,-0.16775113210429748,False,10,27.5
Gemma-7B,AQuA,1,4,0.9411764705882353,0.23587223587223588,0.2324455205811138,-0.23567763007698123,-0.25777917697451236,False,9,22.916666666666668
Gemma-7B,AQuA,2,4,0.9803921568627451,0.2457002457002457,0.24449877750611246,-0.23567763007698123,-0.2385567482905866,False,11,23.295454545454547
Gemma-7B,AQuA,3,4,1.0,0.25061425061425063,0.25061425061425063,-0.23567763007698123,-0.20714062859083734,False,11,24.431818181818183
Gemma-7B,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,-0.23567763007698123,-0.31586348432170486,False,10,30.0
Gemma-7B,AQuA,5,4,0.9803921568627451,0.2457002457002457,0.24449877750611246,-0.23567763007698123,-0.20371659987629384,False,15,23.333333333333332
Gemma-7B,AQuA,6,4,0.9803921568627451,0.2457002457002457,0.24449877750611246,-0.23567763007698123,-0.15570860981648046,False,14,31.696428571428573
Gemma-7B,AQuA,7,4,0.9117647058823529,0.2285012285012285,0.22355769230769232,-0.23567763007698123,-0.315008285026481,False,19,17.763157894736842
Gemma-7B,AQuA,8,4,1.0,0.25061425061425063,0.25061425061425063,-0.23567763007698123,-0.1970235093564528,False,17,25.735294117647058
Gemma-7B,AQuA,9,4,0.9705882352941176,0.24324324324324326,0.24146341463414633,-0.23567763007698123,-0.20295712054187132,False,12,19.791666666666668
Gemma-7B,CommonsenseQA,0,8,0.9437052200614124,0.4718526100307062,0.45893479342956695,-0.01379210819360508,0.0068352741838044835,True,25,13.75
Gemma-7B,CommonsenseQA,1,8,1.0,0.5,0.5,-0.01379210819360508,-0.0006336704822920928,False,24,10.677083333333334
Gemma-7B,CommonsenseQA,2,8,0.9938587512794268,0.4969293756397134,0.4954081632653061,-0.01379210819360508,0.002456016344811384,True,27,11.574074074074074
Gemma-7B,CommonsenseQA,3,8,1.0,0.5,0.5,-0.01379210819360508,-0.019741413281969253,False,30,17.291666666666668
Gemma-7B,CommonsenseQA,4,8,1.0,0.5,0.5,-0.01379210819360508,-0.02227802883054306,False,25,9.75
Gemma-7B,CommonsenseQA,5,8,1.0,0.5,0.5,-0.01379210819360508,-0.015488993375853377,False,22,18.46590909090909
Gemma-7B,CommonsenseQA,6,8,1.0,0.5,0.5,-0.01379210819360508,-0.012980712641214016,False,23,17.66304347826087
Gemma-7B,CommonsenseQA,7,8,1.0,0.5,0.5,-0.01379210819360508,-0.0570614682252292,False,25,13.25
Gemma-7B,CommonsenseQA,8,8,0.9907881269191402,0.4953940634595701,0.49312277126846665,-0.01379210819360508,0.021392291839678567,True,26,16.58653846153846
Gemma-7B,CommonsenseQA,9,8,1.0,0.5,0.5,-0.01379210819360508,-0.009042704760489774,False,23,13.58695652173913
Gemma-7B,CommonsenseQA,0,4,0.9959100204498977,0.24923234390992835,0.24897750511247443,-0.01379210819360508,0.0073692356416742225,True,13,8.653846153846153
Gemma-7B,CommonsenseQA,1,4,1.0,0.2502558853633572,0.2502558853633572,-0.01379210819360508,-0.02102735522735849,False,9,3.4722222222222223
Gemma-7B,CommonsenseQA,2,4,0.9488752556237219,0.2374616171954964,0.23446184941889844,-0.01379210819360508,-0.07519593258303767,False,12,4.166666666666667
Gemma-7B,CommonsenseQA,3,4,1.0,0.2502558853633572,0.2502558853633572,-0.01379210819360508,-0.028158628606998526,False,14,12.946428571428571
Gemma-7B,CommonsenseQA,4,4,0.9918200408997955,0.24820880245649948,0.24770173646578142,-0.01379210819360508,-0.03968482590097341,False,13,4.8076923076923075
Gemma-7B,CommonsenseQA,5,4,1.0,0.2502558853633572,0.2502558853633572,-0.01379210819360508,-0.04034902273270305,False,9,8.333333333333334
Gemma-7B,CommonsenseQA,6,4,0.9386503067484663,0.23490276356192427,0.2313508064516129,-0.01379210819360508,-0.027895537841220407,False,12,13.541666666666666
Gemma-7B,CommonsenseQA,7,4,1.0,0.2502558853633572,0.2502558853633572,-0.01379210819360508,-0.02534300674292817,False,16,10.9375
Gemma-7B,CommonsenseQA,8,4,1.0,0.2502558853633572,0.2502558853633572,-0.01379210819360508,-0.010923562949865951,False,9,7.638888888888889
Gemma-7B,CommonsenseQA,9,4,0.9447852760736196,0.23643807574206754,0.2332155477031802,-0.01379210819360508,-0.03170464162882379,False,12,11.458333333333334
Gemma-7B,GPQA,0,8,0.9526462395543176,0.4769874476987448,0.4659400544959128,-0.2902269001830551,-0.3134758259739723,False,23,30.706521739130434
Gemma-7B,GPQA,1,8,1.0,0.500697350069735,0.500697350069735,-0.2902269001830551,-0.2701092852398334,False,23,35.05434782608695
Gemma-7B,GPQA,2,8,0.9749303621169917,0.4881450488145049,0.4820936639118457,-0.2902269001830551,-0.28587292342830245,False,21,27.083333333333332
Gemma-7B,GPQA,3,8,1.0,0.500697350069735,0.500697350069735,-0.2902269001830551,-0.3493721649078262,False,24,33.59375
Gemma-7B,GPQA,4,8,0.9080779944289693,0.45467224546722457,0.43466666666666665,-0.2902269001830551,-0.33711817352421475,False,24,31.770833333333332
Gemma-7B,GPQA,5,8,0.9610027855153204,0.4811715481171548,0.4719562243502052,-0.2902269001830551,-0.2934894447774986,False,28,29.910714285714285
Gemma-7B,GPQA,6,8,0.9637883008356546,0.4825662482566248,0.473972602739726,-0.2902269001830551,-0.26886234207847687,False,22,31.53409090909091
Gemma-7B,GPQA,7,8,1.0,0.500697350069735,0.500697350069735,-0.2902269001830551,-0.28870506426445797,False,22,31.25
Gemma-7B,GPQA,8,8,0.9721448467966574,0.48675034867503486,0.48005502063273725,-0.2902269001830551,-0.2914870318352027,False,24,30.989583333333332
Gemma-7B,GPQA,9,8,1.0,0.500697350069735,0.500697350069735,-0.2902269001830551,-0.29998403639806764,False,28,31.696428571428573
Gemma-7B,GPQA,0,4,0.9722222222222222,0.24407252440725244,0.24238227146814403,-0.2902269001830551,-0.3849271448579932,False,9,27.083333333333332
Gemma-7B,GPQA,1,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.2409280372723697,False,13,28.846153846153847
Gemma-7B,GPQA,2,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.31160407448734084,False,11,32.95454545454545
Gemma-7B,GPQA,3,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.269542604848197,False,12,38.020833333333336
Gemma-7B,GPQA,4,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.3162130086444362,False,16,28.125
Gemma-7B,GPQA,5,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.24304667945431413,False,10,19.375
Gemma-7B,GPQA,6,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.4005763362276498,False,12,29.6875
Gemma-7B,GPQA,7,4,0.9944444444444445,0.2496513249651325,0.24930362116991645,-0.2902269001830551,-0.27518573945040176,False,12,27.083333333333332
Gemma-7B,GPQA,8,4,0.8777777777777778,0.2203626220362622,0.21380243572395127,-0.2902269001830551,-0.3312178309601415,False,8,32.8125
Gemma-7B,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,-0.2902269001830551,-0.24551859353202765,False,10,28.75
Gemma-7B,GSM8K,0,8,0.9981060606060606,0.4992894362861203,0.4988168480832939,-0.09572286598715853,-0.0901129426830204,False,24,30.46875
Gemma-7B,GSM8K,1,8,1.0,0.5002368545712932,0.5002368545712932,-0.09572286598715853,-0.09578742317098074,False,27,43.51851851851852
Gemma-7B,GSM8K,2,8,1.0,0.5002368545712932,0.5002368545712932,-0.09572286598715853,-0.08741988308188216,False,26,41.10576923076923
Gemma-7B,GSM8K,3,8,1.0,0.5002368545712932,0.5002368545712932,-0.09572286598715853,-0.10041022514383525,False,22,41.19318181818182
Gemma-7B,GSM8K,4,8,0.9933712121212122,0.49692089057318806,0.4952785646836638,-0.09572286598715853,-0.09557730598738894,False,29,36.422413793103445
Gemma-7B,GSM8K,5,8,0.9649621212121212,0.4827096162955945,0.4743947858472998,-0.09572286598715853,-0.07285077749307174,False,30,45.416666666666664
Gemma-7B,GSM8K,6,8,1.0,0.5002368545712932,0.5002368545712932,-0.09572286598715853,-0.09103027851991731,False,27,42.129629629629626
Gemma-7B,GSM8K,7,8,0.9933712121212122,0.49692089057318806,0.4952785646836638,-0.09572286598715853,-0.08279169099949266,False,30,36.25
Gemma-7B,GSM8K,8,8,0.9734848484848485,0.48697299857887255,0.48059841047218327,-0.09572286598715853,-0.09016571514904163,False,23,41.84782608695652
Gemma-7B,GSM8K,9,8,0.9952651515151515,0.497868308858361,0.4966918714555766,-0.09572286598715853,-0.10974980434352474,False,21,41.36904761904762
Gemma-7B,GSM8K,0,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.09552356512948187,False,10,41.25
Gemma-7B,GSM8K,1,4,0.9753787878787878,0.24396020843202273,0.24246704331450095,-0.09572286598715853,-0.08617925100314372,False,8,46.09375
Gemma-7B,GSM8K,2,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.08875703245602398,False,13,51.92307692307692
Gemma-7B,GSM8K,3,4,0.9943181818181818,0.24869729985788724,0.24834437086092714,-0.09572286598715853,-0.09563562711218612,False,16,40.234375
Gemma-7B,GSM8K,4,4,0.9564393939393939,0.23922311700615823,0.2366447985004686,-0.09572286598715853,-0.11639434735903868,False,16,36.328125
Gemma-7B,GSM8K,5,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.11810298800944581,False,9,40.97222222222222
Gemma-7B,GSM8K,6,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.04134799239139929,False,11,51.13636363636363
Gemma-7B,GSM8K,7,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.1283200701422923,False,13,37.98076923076923
Gemma-7B,GSM8K,8,4,0.9886363636363636,0.2472761724301279,0.2465753424657534,-0.09572286598715853,-0.09689931110437304,False,12,35.416666666666664
Gemma-7B,GSM8K,9,4,1.0,0.2501184272856466,0.2501184272856466,-0.09572286598715853,-0.13368231063241223,False,13,39.90384615384615
Gemma-7B,MATH500,0,8,1.0,0.5,0.5,-0.30661920445129226,-0.267802028942625,False,27,18.287037037037038
Gemma-7B,MATH500,1,8,0.9875,0.49375,0.4906832298136646,-0.30661920445129226,-0.29445577340754286,False,25,17.25
Gemma-7B,MATH500,2,8,0.9675,0.48375,0.47601476014760147,-0.30661920445129226,-0.2533227262721107,False,23,21.73913043478261
Gemma-7B,MATH500,3,8,0.9675,0.48375,0.47601476014760147,-0.30661920445129226,-0.3195315773667187,False,25,18.75
Gemma-7B,MATH500,4,8,1.0,0.5,0.5,-0.30661920445129226,-0.3195996610042776,False,25,21.25
Gemma-7B,MATH500,5,8,0.9875,0.49375,0.4906832298136646,-0.30661920445129226,-0.2792754450940989,False,27,18.055555555555557
Gemma-7B,MATH500,6,8,1.0,0.5,0.5,-0.30661920445129226,-0.32822036694813383,False,27,18.055555555555557
Gemma-7B,MATH500,7,8,0.935,0.4675,0.45278450363196127,-0.30661920445129226,-0.27909490462595804,False,23,18.75
Gemma-7B,MATH500,8,8,0.9825,0.49125,0.48698884758364314,-0.30661920445129226,-0.30186781075090674,False,24,21.09375
Gemma-7B,MATH500,9,8,1.0,0.5,0.5,-0.30661920445129226,-0.3581170957131715,False,26,19.471153846153847
Gemma-7B,MATH500,0,4,0.97,0.2425,0.24069478908188585,-0.30661920445129226,-0.3027625847054374,False,10,16.25
Gemma-7B,MATH500,1,4,1.0,0.25,0.25,-0.30661920445129226,-0.3216968878780446,False,12,14.0625
Gemma-7B,MATH500,2,4,1.0,0.25,0.25,-0.30661920445129226,-0.25194432376881004,False,8,18.75
Gemma-7B,MATH500,3,4,1.0,0.25,0.25,-0.30661920445129226,-0.33680049061752876,False,15,18.75
Gemma-7B,MATH500,4,4,1.0,0.25,0.25,-0.30661920445129226,-0.2565802322270412,False,11,21.59090909090909
Gemma-7B,MATH500,5,4,1.0,0.25,0.25,-0.30661920445129226,-0.30378320883951804,False,16,19.921875
Gemma-7B,MATH500,6,4,1.0,0.25,0.25,-0.30661920445129226,-0.23343924198086974,False,13,23.076923076923077
Gemma-7B,MATH500,7,4,1.0,0.25,0.25,-0.30661920445129226,-0.24277626918691542,False,9,15.277777777777779
Gemma-7B,MATH500,8,4,1.0,0.25,0.25,-0.30661920445129226,-0.3104617105478082,False,16,15.625
Gemma-7B,MATH500,9,4,1.0,0.25,0.25,-0.30661920445129226,-0.36442841381521657,False,15,17.083333333333332
Gemma-7B,SVAMP,0,8,1.0,0.5,0.5,-0.2834992773077931,-0.2730922911947308,False,25,34.75
Gemma-7B,SVAMP,1,8,1.0,0.5,0.5,-0.2834992773077931,-0.2834697636041945,False,29,27.801724137931036
Gemma-7B,SVAMP,2,8,1.0,0.5,0.5,-0.2834992773077931,-0.2819002943764011,False,26,26.923076923076923
Gemma-7B,SVAMP,3,8,0.97375,0.486875,0.4805675508945096,-0.2834992773077931,-0.2820848248371123,False,25,29.25
